word,count
courage,62
courageous,12
courageously,1
courier,4
cours,3
course,106
court,71
courteous,1
courteously,2
courtesan,1
courtesied,1
courtesy,9
courtier,3
courtly,1
courtyard,18
cousin,10
cover,93
covered,5
covering,3
coverlet,5
covet,7
covetous,1
coward,18
cowardice,3
cowardly,7
cowl,1
coxswain,1
crack,9
crackle,2
crackled,1
crackling,2
cradle,5
craft,1
craftiness,1
crafty,2
crag,4
craggy,1
cram,2
cramp,4
cramped,2
crape,1
crash,2
crashing,1
crater,1
cravat,14
craving,1
crayon,2
craze,1
crazy,4
creak,12
creaking,8
cream,2
create,20
created,1
creation,5
creature,46
credence,1
credential,1
credit,56
creditably,1
creditor,8
creed,2
creek,10
creep,7
creeper,2
creese,1
crept,1
crescent,1
crest,6
crete,2
crevice,9
crew,35
cried,45
crime,106
criminal,32
criminate,1
crimson,3
crisis,5
cristo,1128
critical,1
criticise,2
criticize,1
croak,1
crocodile,3
croiselle,1
cromwell,3
crook,1
crooked,1
crop,4
cross,74
crossing,1
crouch,8
crow,2
crowd,47
crown,47
crowned,1
crucible,1
crucified,1
crucifix,4
cruel,14
cruelly,5
cruelty,3
cruise,2
crumb,1
crumble,3
crumbling,1
crumple,1
crumpled,2
crusade,2
crush,30
crushed,1
crust,1
cry,412
crypt,2
crystal,7
cub,1
cucumetto,34
cuff,1
cuirass,2
culpable,3
culprit,21
cultivate,3
cultivation,3
culture,1
culverin,1
cunning,8
cup,29
cupboard,13
cupid,1
cupidity,4
curate,4
curdle,1
cure,14
curiosity,57
curious,33
curiously,6
curl,7
curled,1
curly,1
currant,1
current,3
curry,1
curse,10
cursed,1
cursing,1
curtain,57
curtius,1
curve,3
curved,1
cushion,17
custody,3
custom,51
customary,8
customer,3
customs,1
cut,55
cutlas,1
cutlet,1
cutter,2
cylinder,1
cymbal,1
cynicism,1
cypress,1
cyprus,3
d,307
dabble,1
dagger,18
daily,11
dainty,4
daisy,1
damask,14
damasked,2
dame,4
damn,1
damp,11
dampness,1
damsel,1
dance,18
dancer,3
dancers,1
dancing,2
dandy,7
danger,40
dangerous,25
dangerously,1
danglars,919
danseuse,1
dante,7
dapple,1
dappled,6
dardanelles,1
dare,61
daring,1
dark,78
darken,8
darker,6
darkly,1
darkness,61
darling,4
dart,18
dash,23
date,19
daub,1
daughter,184
daume,3
daunt,4
dauphine,2
dauzats,1
david,1
dawn,10
day,652
daybreak,7
daylight,20
daytime,1
dazzle,13
dazzled,3
dazzling,5
de,1059
dead,186
deaden,2
deadliest,1
deadly,23
deaf,2
deafening,1
deal,26
dealer,8
dealing,3
dear,421
dearer,1
dearest,2
dearly,2
death,292
deathbed,1
deathlike,2
deathly,1
debarkation,2
debate,3
debating,1
debilitate,2
debray,210
debt,14
debtor,1
decamp,2
decanter,12
decapitator,2
decay,2
decease,5
deceased,2
deceit,1
deceive,66
deceived,2
deceiver,1
december,1
decent,2
decently,3
deception,4
deceptive,1
decesaris,2
decide,34
decided,4
decidedly,20
decides,1
decipher,2
decision,13
decisive,2
deck,14
decked,1
declaration,10
declare,53
decline,7
declivity,3
decompose,1
decorate,6
decorated,1
decoration,5
decorator,1
decorum,3
decrease,2
decreased,1
decree,4
deduction,2
deed,24
deem,12
deep,105
deeper,2
deeply,42
deerskin,1
defamation,1
defamatory,1
defeat,8
defeated,2
defect,6
defence,9
defenceless,1
defend,20
defensive,2
defer,8
deference,5
defiance,3
deficiency,1
deficient,1
define,3
definite,2
deformity,1
defray,1
deftly,1
defy,6
deglutition,1
degradation,1
degrade,2
degrading,1
degree,52
degrees,1
dei,4
deianira,1
deidamia,1
deign,10
deigns,2
deity,2
deject,2
dejection,1
del,32
delacroix,2
delaunay,2
delay,52
delegate,1
deliberately,3
deliberation,2
delicacy,14
delicate,12
delicately,5
delicious,6
deliciously,1
delight,69
delighted,11
delightful,21
delightfully,1
delilah,1
delineate,1
delinquent,2
delirious,5
delirium,13
deliver,26
deliverance,2
deliverer,2
delivers,1
delivery,2
della,4
delle,1
delude,1
deluded,1
deluge,1
delusion,1
delvers,1
delvino,1
demand,84
demanded,3
demeanor,8
demerit,1
demigod,1
democrat,1
demolish,1
demon,10
demoniac,1
demonstration,3
demoustier,1
den,8
denaro,1
denier,2
denis,3
deniseau,1
denote,1
denounce,14
dense,4
density,1
dent,1
denunciation,5
denunciatory,1
deny,28
depart,39
departed,1
department,10
departure,47
depend,41
dependence,3
dependent,2
depict,8
deplete,1
deplorable,2
deplore,4
depose,1
deposit,23
deposition,5
depository,1
deprave,1
deprecating,1
depreciate,3
depressed,1
depression,4
deprivation,1
deprive,39
depth,25
depute,6
deputy,26
derange,1
derangement,1
dereliction,1
derision,1
derive,8
des,12
descartes,1
descend,110
descendant,11
descending,3
descent,10
deschamps,5
describe,34
description,22
desdemona,2
desert,34
deserted,5
desertion,1
deserve,23
deserves,2
design,26
designate,7
designated,2
designedly,1
desirable,6
desire,142
desired,9
desirers,1
desiring,1
desirous,21
desk,23
desolate,4
desolation,2
despair,76
despairingly,3
despatch,21
desperate,16
desperately,2
desperation,2
despicable,2
despise,13
despised,1
despite,3
despoil,2
despondency,1
despotic,1
desrues,1
dessert,4
destination,5
destine,16
destined,2
destiny,14
destitute,3
destitution,1
destroy,53
destroyed,1
destroyer,1
destruction,10
destructive,3
detach,6
detachment,4
detail,34
detain,15
detained,1
detect,13
detection,2
detention,3
deter,4
determination,13
determine,30
determined,7
detest,8
detestable,3
detests,1
detriment,1
deuce,7
deuced,2
devastating,1
devastation,1
devedeux,1
develop,4
development,1
deviate,6
deviation,1
device,3
devil,35
devise,5
devoid,4
devolve,1
devote,31
devoted,11
devotedly,3
devotedness,1
devotee,1
devotion,27
devour,13
devouring,1
devoutly,1
dew,5
dewdrop,1
dexterous,1
dextrously,1
di,17
diable,3
diabolical,1
dial,3
dialect,4
dialogue,1
diameter,1
diametrically,2
diamond,92
diamonds,4
diana,3
diavolaccio,7
diaz,1
dice,1
dictate,15
dictation,1
dictatorial,1
dictionary,10
didier,1
didn,7
didst,1
die,305
diem,1
dieppe,2
diet,2
dieu,5
differ,2
difference,20
different,69
differently,3
difficult,40
difficulty,45
diffuse,4
dig,35
digger,10
dignified,6
dignify,4
dignitary,1
dignity,15
dilapidated,1
dilate,11
dilates,1
dilemma,4
diligence,4
diligent,1
dim,14
dimension,3
diminish,7
diminishes,1
din,22
dine,25
dines,3
dingy,1
dining,10
dinner,68
dint,1
diogenes,2
dionysian,1
dionysius,1
dionysus,1
dip,8
diplomacy,5
diplomat,2
diplomatic,1
diplomatically,1
diplomatist,9
diplomatists,1
dire,2
direct,60
directed,1
direction,44
directly,41
director,3
directory,1
dirk,1
dirt,3
dirty,2
disadvantage,2
disadvantageous,1
disagreeable,15
disagreeably,1
disagreement,1
disappear,131
disappearance,8
disappeared,1
disappoint,4
disappointed,2
disappointment,6
disapprobation,2
disapproval,1
disapprove,3
disarm,3
disarrange,1
disaster,3
disastrous,1
disavow,1
disband,1
disbelieve,1
discard,1
discern,8
discernible,4
discharge,11
disciple,2
discipline,4
disclose,7
disclosure,9
discomfit,1
discomfiture,3
discomfort,1
discompose,2
disconcert,3
discontent,3
discount,2
discourage,2
discouragement,1
discourse,7
discover,104
discoverer,1
discovery,16
discredit,2
discreet,3
discretion,5
discuss,14
discussion,11
disdain,8
disdainful,7
disdainfully,5
disease,7
diseased,1
disembark,3
disembarkment,1
disembarrass,1
disencumber,1
disengage,2
disfigure,3
disgrace,9
disgraced,1
disgraceful,1
disguise,24
disgust,4
dish,14
dishevel,3
dishevelled,1
dishonest,1
dishonor,18
dishonorably,1
dishonored,2
disinherit,10
disinherits,2
disinter,5
disinterested,3
disinterestedness,3
dislike,17
disliked,1
dislocate,2
dismal,3
dismay,1
dismiss,7
dismissal,2
dismount,2
dismounting,1
disobey,4
disorder,10
disordered,2
disorderly,1
disown,1
disparage,1
dispatch,1
dispel,10
dispense,7
disperse,5
displace,3
display,40
displayed,1
displease,20
displeased,1
displeasure,3
disposal,15
dispose,33
disposed,1
disposes,2
disposition,14
disproportion,1
disprove,1
dispute,14
disquiet,1
disquieted,1
disquietude,5
disregard,3
dissatisfy,2
dissension,2
dissent,2
dissenting,1
dissertation,3
dissimilar,1
dissimilarity,1
dissimulate,2
dissimulation,3
dissipate,3
dissolute,1
dissolution,1
dissolve,3
dissuade,1
distance,62
distant,20
distantly,1
distasteful,2
distempered,1
distil,1
distillation,1
distinct,9
distinction,10
distinctive,2
distinctly,19
distinctness,1
distinguish,31
distinguishable,3
distinguished,3
distort,4
distorted,2
distract,8
distracted,1
distraction,4
distress,9
distressed,1
distressing,2
distribute,6
district,7
distrust,7
distrustful,1
disturb,45
disturbance,6
disturbed,7
disuse,1
disused,1
ditch,2
divan,12
dive,6
diver,2
diverge,2
diversify,1
diversion,2
divert,6
divest,3
divide,25
divination,1
divine,16
diviner,1
division,6
divorce,1
divulge,4
dizzy,1
do,3029
docile,2
docility,1
dock,3
doctor,163
doctrinaire,1
document,29
dog,23
doggedly,1
doings,3
doleful,1
dome,3
domestic,19
dominate,1
domineer,2
dominion,1
dominique,1
domino,4
don,87
donation,1
donizetti,1
doom,7
door,588
doorstep,2
doorway,4
dorado,1
dorante,1
doria,1
dormant,1
dormice,1
dormouse,7
dose,13
dost,1
dot,2
douane,1
double,62
doubly,1
doubt,156
doubtful,10
doubtfully,1
doubting,1
doubtingly,1
doubtless,98
douw,1
dove,1
dowager,1
down,297
downcast,1
downfall,3
downhaul,1
downright,2
downstairs,16
downward,1
downwards,1
downy,3
dowry,8
dozen,15
dr,2
draft,12
drag,41
dragon,3
dragoon,2
drain,2
drake,3
drama,7
dramatic,4
dramatist,2
drank,5
drapeau,1
drapery,9
draught,16
draw,231
drawer,25
drawing,51
drawn,6
dread,27
dreaded,1
dreadful,49
dreadfully,10
dream,94
dreamed,1
dreamer,1
dreaming,1
dregs,2
drench,2
dress,132
dressed,2
dressing,18
drew,14
dried,7
drink,65
drinker,1
drinking,5
drip,2
drive,67
driven,2
driver,10
droll,5
drone,1
droop,2
drop,82
drought,2
drove,2
drown,11
drowsiness,2
drowsy,1
drug,4
druggist,3
druggists,1
drunk,6
drunkard,3
drunken,4
drunkenness,2
dry,23
dryly,1
du,44
dubuquoi,1
duc,7
duchampy,2
duchess,3
duchy,1
ducis,1
duck,2
due,31
duel,34
duet,3
dug,4
duguesclin,1
duke,37
dull,34
duly,13
dumas,1
dumb,13
duncan,1
dungeon,60
dunghill,2
dupe,4
duplicate,2
duprez,3
durance,1
durand,1
duration,1
during,203
durst,3
dusky,1
dust,14
dusty,5
dutch,1
dutiful,2
duty,65
dwarf,1
dwell,18
dweller,3
dwelling,8
dwells,1
dwelt,1
dy,2
dyck,1
dye,3
dying,5
dynasty,1
e,2
each,215
eager,17
eagerly,42
eagerness,8
eagle,8
ear,51
earlier,1
early,24
earn,11
earnest,12
earnestly,15
earnestness,6
earring,1
ears,4
earth,86
earthen,2
earthenware,2
ease,33
easel,1
easier,1
easily,61
east,25
easter,1
eastern,13
easy,82
eat,84
eaten,4
eating,4
eau,1
eavesdropper,1
ebb,2
ebony,2
ebook,2
ebullition,3
eccentric,11
eccentricity,5
echinus,1
echo,8
eclipse,1
economical,3
economize,2
economy,5
ecstasy,3
ecstatic,1
ed,7
edge,10
edifice,3
edify,1
edifying,1
edition,1
editor,5
edmond,317
educate,6
education,14
edward,62
eel,3
efface,8
effect,87
effective,3
effectually,15
efficacious,2
efficacy,2
efficient,1
effigy,2
effort,61
effrontery,1
egg,3
egoism,1
egotism,3
egotist,2
egotistical,6
egregious,1
egress,3
egyptian,3
eh,26
eight,80
eighteen,12
eighth,3
eighty,13
either,100
ejaculate,4
el,7
elaborate,3
elapse,20
elapsed,1
elastic,1
elasticity,1
elate,3
elba,43
elbow,17
elder,15
elderly,1
eldest,1
elect,6
election,1
electric,5
electricity,2
electrify,2
elegance,8
elegancies,1
elegant,18
elegantly,5
element,8
elevate,11
elevated,2
elevation,5
eleven,28
eleventh,1
elicit,3
eligible,2
elimination,1
elisabeth,1
elixir,7
ellipse,1
ellipsis,1
eloquence,9
eloquent,9
eloquently,1
else,70
elsewhere,8
elssler,1
elude,4
emaciated,1
emanate,5
embankment,1
embark,10
embarrass,8
embarrassed,4
embarrassing,2
embarrassment,5
embassy,1
embellish,1
ember,2
embitter,1
emblazon,1
embolden,1
embrace,30
embroider,14
embroidered,3
embroidery,4
embrown,1
emerald,13
emeralds,1
emerge,6
emergency,1
emetic,5
emigration,1
eminence,4
eminences,1
eminent,2
eminently,1
emissaries,1
emissary,3
emit,2
emmanuel,88
emotion,85
emperor,61
emphasis,3
empire,10
employ,39
employee,2
employer,5
employment,7
empower,1
empty,51
en,5
enable,37
enact,3
enactment,1
enamel,1
enamour,2
encamp,1
encampment,1
encase,1
enchant,5
enchanted,4
enchanter,3
enchanting,1
enchantment,3
encircle,15
enclose,8
enclosure,11
encounter,19
encourage,9
encouragement,2
encouraging,1
encouragingly,1
encrust,2
encumber,2
encumbrance,1
end,210
endanger,2
endear,1
endearment,2
endeavor,86
endeavoring,2
endless,1
endorsement,1
endow,7
endurable,2
endurance,1
endure,28
endymion,1
enemies,2
enemy,85
energetic,11
energetically,4
energy,16
enervate,2
enfeebled,2
enfer,2
enforce,1
enforced,2
engage,50
engagement,32
engagements,1
enghien,2
england,12
english,39
englishman,71
englishwoman,1
engrave,7
engraver,1
engross,5
enhance,1
enigma,2
enjoin,2
enjoy,35
enjoyed,1
enjoyment,9
enlarge,3
enlargement,1
enlighten,5
enmity,4
ennoble,1
ennobles,1
enormous,24
enormously,3
enough,138
enrage,3
enraged,1
enrapture,2
enraptured,1
enrich,4
enrol,2
enroll,1
enshroud,1
ensnare,1
ensue,4
entail,2
enter,357
entering,1
enteritis,1
enterprise,8
enters,1
entertain,40
entertainer,3
entertaining,1
entertainment,7
enthral,1
enthralling,1
enthusiasm,11
enthusiast,1
enthusiastic,13
enthusiastically,1
entire,26
entirely,68
entitle,1
entitles,1
entombed,1
entrails,3
entrance,54
entrap,1
entreat,40
entreaties,1
entreaty,13
entrust,1
entry,11
entwine,1
enumerate,2
enumeration,2
envelop,7
envelope,1
enviable,2
envious,6
environs,3
envoy,8
envy,9
epaulet,5
epaulets,1
epicure,2
epidermis,1
epigraph,1
epilepsy,1
epirus,8
episode,2
epistle,2
epithet,1
epitome,2
epoch,2
equal,38
equality,6
equally,20
equation,1
equator,2
equipage,7
equitable,2
equivalent,2
ere,31
erect,12
err,1
errand,7
erroneous,2
error,22
erudite,1
erwhelm,1
esau,1
escape,167
escaped,4
eschalot,1
escort,13
esculapius,1
eskeles,2
espagne,1
especial,5
especially,44
espionage,1
esplanade,1
espouse,2
essay,3
essed,2
essence,1
essential,3
essentially,1
est,1
establish,18
established,1
establishment,13
estate,8
esteem,18
esteemed,1
estimable,3
estimate,6
estimation,2
et,2
etc,3
eternal,13
eternally,4
eternity,5
ether,3
etiquette,7
etruria,1
eulogistic,1
eulogium,1
eulogizes,1
eulogy,2
eunuch,1
euphonious,1
euphrates,1
europe,15
european,5
evade,3
evaporate,2
eve,6
even,386
evening,148
event,86
ever,187
evergreen,1
everlasting,1
every,283
everybody,24
everyone,96
everything,146
everywhere,28
evidence,16
evident,55
evidently,44
evil,34
evince,11
evoke,2
evolution,2
ex,3
exact,22
exactitude,6
exactly,48
exaggerate,8
exaggerated,2
exaggeration,3
exalt,3
exalted,1
examination,21
examine,77
examined,1
examining,1
example,34
exasperate,3
excavate,1
excavation,6
exceed,5
exceedingly,10
exceeds,2
excel,2
excellency,227
excellent,57
excellently,1
except,43
excepting,1
exception,24
exceptional,2
excess,5
excessive,9
excessively,2
exchange,44
exchanged,1
exchanging,1
excise,2
excitable,1
excitation,1
excite,55
excited,5
excitement,30
exclaim,208
exclaimed,13
exclaiming,1
exclamation,31
exclude,4
exclusion,3
exclusively,2
excruciate,1
excruciating,1
exculpate,1
excursion,8
excuse,96
execrable,2
execrate,2
execute,28
execution,35
executioner,22
executor,1
exemplary,2
exempt,3
exercise,27
exert,8
exertion,7
exhaust,28
exhausted,4
exhaustion,2
exhaustive,1
exhaustless,1
exhibit,10
exhibition,2
exhort,2
exhortation,2
exile,6
exiled,1
exist,45
existence,46
exists,1
exit,3
exorbitant,1
exordium,1
exotics,1
expand,8
expanse,1
expansive,1
expatiate,4
expect,148
expectant,1
expectation,15
expected,4
expecting,1
expedient,1
expedite,1
expedition,9
expeditious,3
expel,1
expend,10
expenditure,2
expense,12
expensive,2
experience,45
experienced,6
experiment,6
expert,3
expiate,1
expiation,3
expiration,8
expire,18
expiring,1
explain,60
explained,1
explanation,41
explicit,2
explicitly,2
explode,1
exploit,3
explore,2
explosion,7
expose,24
exposure,2
expounder,1
express,64
expression,143
expressionless,1
expressive,14
expressively,2
expressly,11
expulsion,2
exquisite,11
exquisitely,5
extend,82
extended,6
extension,1
extensive,3
extent,14
extenuate,3
exterior,8
exterminate,5
external,2
extinct,7
extinction,1
extinguish,15
extinguished,1
extinguisher,1
extirpate,1
extol,1
extort,3
extortion,2
extra,2
extract,7
extraction,1
extraordinary,44
extravagance,1
extravagant,3
extreme,31
extremely,14
extremity,15
extricate,10
eye,654
eyeball,2
eyebrow,8
eyebrows,2
eyelash,2
eyelid,10
eyes,2
eyesight,1
eyewitness,1
fable,4
fabric,1
fabricate,1
fabulous,5
fac,1
facchini,1
face,194
facetiously,1
facial,1
facilitate,1
facility,8
fact,102
faction,2
factitious,2
faculty,14
fade,5
faded,4
fading,1
fag,1
fail,57
failing,3
failure,9
fain,5
faint,51
fainted,1
fainting,5
faintly,5
faintness,1
fair,57
fairly,9
fairy,8
faith,17
faithful,34
faithfully,8
faithless,2
fall,159
fallacious,2
fallen,4
fallibility,1
false,42
falsehood,2
falter,4
faltering,3
fame,2
familiar,17
familiarity,2
familiarize,1
familiarly,1
family,151
famine,2
famish,2
famous,37
fan,6
fanaticism,1
fanciful,6
fancy,97
fanlight,1
fanny,1
fantastic,11
far,119
farce,1
fare,12
farewell,26
faria,112
farm,7
farmer,1
farther,15
farthest,4
farthing,2
fascinate,8
fascinated,1
fascination,5
fashion,23
fashionable,15
fashionably,2
fast,22
fasten,21
fastened,1
fastening,2
faster,5
fastidious,5
fasting,1
fat,14
fatal,23
fatalist,1
fatality,11
fate,44
father,702
fathom,5
fatigue,30
fattore,1
faubourg,27
faugh,1
fault,58
faustina,1
favor,57
favorable,23
favorably,4
favored,1
favorite,24
fayette,1
fealty,1
fear,221
feared,1
fearful,31
fearfully,7
fearing,2
fearlessly,1
feasible,1
feast,20
feat,3
feather,5
featherless,1
feature,63
february,20
fed,3
fee,6
feeble,15
feebly,3
feed,7
feel,132
feeling,108
feign,14
felice,13
felicitation,1
felicity,4
fell,159
fellow,132
fellows,1
fellowship,1
felon,4
felony,1
felt,197
felucca,1
female,2
feminine,5
fence,8
fenestrelle,2
fenestrelles,1
fenzi,1
ferdinand,1
ferentino,1
fernand,199
fernands,1
ferocious,6
ferocity,2
ferrajo,11
ferrand,1
ferrara,1
ferrea,1
ferruginea,1
ferrusino,1
fertile,2
fertilized,1
fervent,5
fervently,4
fervid,1
fervor,4
festival,9
festivity,5
fetch,39
fetter,1
feud,2
feudal,2
fever,22
feverish,24
few,168
fiano,1
fibre,1
fibrous,1
fichet,1
fickle,1
fiction,1
fictitious,4
fidelity,5
field,17
fiend,2
fiendish,1
fierce,7
fiercely,2
fiery,12
fiesole,1
fifteen,38
fifteenth,1
fifth,23
fiftieth,1
fifty,83
fig,3
figaro,1
fight,48
fighting,1
figure,50
figured,2
file,8
filial,9
fill,102
fills,1
filter,1
filth,1
filthy,1
fin,2
final,14
finale,1
finally,16
finance,5
financial,4
find,551
finding,2
fine,94
finely,3
finer,1
finesse,1
finest,1
finger,61
finish,63
finished,1
finishing,1
fir,1
fire,83
firearm,2
firelight,2
fireplace,6
firework,3
firing,1
firm,41
firmament,4
firman,2
firmer,1
firmly,11
firmness,10
first,544
fish,26
fisher,1
fisherman,19
fisherwomen,1
fishing,11
fishy,1
fissure,2
fist,6
fit,42
fitting,3
five,260
fix,124
fixed,6
fixedly,5
flag,8
flail,1
flake,1
flambeau,1
flame,21
flamel,1
flaming,6
flandre,1
flapping,1
flash,22
flask,5
flat,7
flatness,1
flatter,18
flatterer,1
flattering,3
flattery,2
flavien,1
flavius,1
flavor,9
flaw,1
flax,1
fleck,1
flee,15
fleece,3
fleet,1
fleeting,1
flesh,6
fleshy,1
fleur,1
flew,1
flexibility,1
flexible,3
flicker,4
flickering,5
flickerings,2
flight,27
fling,5
flint,4
flirtation,1
flit,2
float,13
floating,3
flock,13
flood,8
floor,83
flooring,6
floorkeepers,1
flora,1
floral,2
florence,19
florentin,7
florentine,2
florian,1
florin,1
flour,2
flourens,1
flourish,5
flourishing,1
flow,16
flower,58
flowing,1
fluctuating,1
fluent,1
fluently,2
fluid,1
flung,5
flurry,2
flush,10
flute,1
flutter,1
fluttering,2
fly,47
foam,14
foaming,1
foamy,1
fob,1
focus,2
foe,3
fog,4
foi,12
foil,1
fold,25
folded,5
foliage,10
folk,3
follow,280
follower,6
following,35
folly,27
fond,21
fondi,1
fondly,5
fondness,3
fontaine,10
fontainebleau,4
fontana,1
fontenay,1
food,25
fool,23
foolish,13
foot,184
footfall,1
footing,3
footman,16
footnote,1
footstep,30
footstool,1
foppish,2
for,3356
forbear,2
forbearance,2
forbid,14
forbidden,7
forbidding,2
forboded,1
force,89
forced,4
forcibly,4
fore,1
forebode,1
foreboding,2
forego,1
foreground,1
forehead,61
foreign,5
foreigner,9
foreleg,1
foremost,2
forenoon,1
forerun,1
forerunner,1
foresee,9
foreseen,1
foresight,4
forest,15
forestall,2
foretaste,1
foretell,1
foretold,1
forever,28
forewarn,4
forewarned,1
forfeit,1
forger,1
forgery,2
forget,164
forgetful,2
forgetfulness,7
forgetting,2
forgive,40
forgiveness,5
forgiving,1
forgotten,8
fork,4
forked,1
forlorn,1
form,172
formal,8
formality,16
formally,2
formation,1
former,40
formerly,20
formidable,10
formulate,1
forsake,8
forsaken,1
forsooth,1
forsworn,1
fort,4
forth,53
forthcoming,2
forthwith,2
fortified,1
fortify,5
fortitude,3
fortnight,22
fortress,13
fortunate,27
fortunately,24
fortune,234
forty,31
forum,1
forward,57
fossin,1
foster,4
fought,1
foul,4
found,6
foundation,10
founder,2
foundling,3
fountain,3
four,204
fourteen,21
fourth,23
fowl,33
fowling,2
fowls,2
fox,2
fragile,1
fragment,21
fragrant,4
frail,3
frailty,1
frame,25
framework,4
franc,329
france,131
francesca,1
francis,1
franck,1
frank,6
frankfurt,1
frankly,5
frankness,2
frantic,2
franz,571
frascati,2
frattina,1
fraudulent,1
fraught,3
freak,2
fredegund,1
free,92
freed,1
freedom,14
freely,14
freemason,1
freeze,2
freezing,3
freight,3
french,126
frenchman,29
frenzy,3
frequent,6
frequenter,1
frequently,39
fresh,58
friable,1
friar,2
fricassee,1
friction,2
friday,1
friend,498
friendly,14
friends,4
friendship,34
frigate,1
fright,6
frighten,20
frightens,1
frightful,40
frightfully,3
frigid,2
fringe,2
fringed,1
frioul,1
frivolity,1
frivolous,4
fro,12
frock,9
frog,2
from,1752
front,27
frontier,9
frosinone,4
frost,1
frown,12
frowning,2
frowningly,2
froze,2
frozen,4
frs,2
fructify,1
fruit,25
fruiteress,2
fruitful,2
fruitfulness,1
fruition,1
fruitless,3
fruitlessly,2
frustrate,3
frustrated,1
fugiens,1
fugitive,8
fulfil,35
fulfilment,2
full,128
fully,35
fulness,1
fume,2
function,1
functionary,2
fund,20
funded,1
funeral,17
funereal,2
furious,10
furiously,5
furl,2
furnish,39
furnished,1
furnishes,1
furnishing,6
furniture,22
furrow,5
further,31
furthest,2
fury,8
fusaro,3
fusion,1
fuss,1
futile,2
future,64
futurity,2
g,18
gabble,1
gabri,1
gabrielle,2
gad,2
gaetano,40
gag,1
gain,74
gainer,1
gainsay,1
gaiter,2
gale,2
gall,1
gallant,7
gallantly,2
gallantry,3
galleon,1
gallery,24
galley,18
gallic,1
gallop,15
galloping,1
gallows,1
galop,5
galvanic,1
galvanizes,1
gambler,2
game,11
gamester,2
gand,3
ganges,3
gangway,1
ganymede,1
gap,2
garb,10
gard,9
garde,1
garden,134
gardener,17
garigliano,1
garlic,3
garment,8
garnet,1
garnish,1
garret,2
garrison,7
garter,2
gash,1
gaslamp,1
gasp,2
gaspard,12
gasparone,1
gasparones,1
gastro,1
gate,75
gateway,4
gather,17
gathering,2
gaudiness,1
gaudy,1
gaumard,5
gauze,1
gay,13
gayeties,1
gayety,7
gayly,7
gaze,93
gazed,2
gazelle,1
gazette,2
gazing,1
gem,7
gendarme,59
gendarmerie,1
genealogical,3
genealogist,1
general,146
generality,2
generally,47
generation,6
generosity,9
generous,15
generously,4
geneva,1
genial,2
geniality,1
genie,1
genius,15
genoa,7
genoese,12
gentle,17
gentleman,159
gentlemanly,6
gentlemen,7
gentleness,3
gentler,2
gently,18
genuine,4
genus,1
geographical,1
geographically,1
geometrical,2
geometry,1
george,3
geranium,3
gerard,1
germ,1
germain,16
german,9
germany,1
gesticulate,2
gesture,33
get,178
ghastly,6
ghost,10
giacomo,4
giaffars,1
giannutri,1
giant,8
gibraltar,1
giddiness,2
giddy,4
gift,21
gig,1
gigantic,14
giglio,2
gild,12
gilded,5
gilt,6
giotto,1
giovanni,8
giraud,1
gird,1
girdle,7
girl,211
girlish,2
girondin,7
give,770
giveth,1
glacial,1
glad,23
glade,3
gladiator,4
gladly,9
glance,137
glancing,2
gland,2
glare,11
glass,142
glassful,1
glassy,1
glaze,1
gleam,11
gleaming,1
glean,1
glib,1
glide,18
glided,1
gliding,2
glimmer,4
glimmering,2
glimpse,3
glisten,12
glistening,1
glitter,11
glittering,1
globe,7
gloom,9
gloomy,71
glorious,7
gloriously,1
glory,5
gloss,2
glossiness,1
glossy,2
glove,22
gloves,1
glow,7
glowing,1
gnash,2
gnaw,3
gnawing,2
gnawings,1
gnome,1
go,1073
goad,1
goal,3
goat,18
god,217
goddam,1
goddess,5
goethe,1
golconda,2
gold,100
golden,22
goldfish,1
gondola,1
gong,7
good,552
goodly,1
goodness,17
goodnight,1
gor,1
gorge,2
gorgeous,2
gorgone,1
gospel,1
gosset,1
gossip,2
gothard,1
gothic,2
gourd,3
govern,1
governess,1
government,49
governor,65
gown,9
gozzi,1
gracchi,3
grace,19
graceful,15
gracefully,11
gracefulness,1
gracious,13
graciously,5
gradation,1
grade,2
gradual,1
gradually,31
graf,4
graffan,1
graft,2
grain,7
grammarian,1
gramme,1
granada,1
grand,35
grandchild,8
granddaughter,14
grandeur,2
grandfather,71
grandmamma,7
grandmother,25
grandpapa,36
grandson,3
granite,12
grant,37
grape,12
grapple,1
grasp,35
grass,11
grasshopper,2
grate,10
grateful,21
gratefully,4
gratification,2
gratified,1
gratify,12
grating,12
gratis,1
gratitude,41
gratuitous,1
gratuity,1
grave,44
gravel,8
gravely,12
gravestone,1
gravity,7
gray,27
grayish,1
graze,2
grease,1
greasy,1
great,370
greatcoat,5
greatly,24
greatness,1
grecian,6
greece,12
greedily,2
greediness,1
greedy,2
greek,56
green,21
greenhouse,2
greenish,4
greet,3
greeting,1
gregorio,1
gregory,1
grenelle,1
grenoble,5
grief,99
grieve,13
grieved,1
grim,2
grimace,2
grin,1
grind,3
grinder,1
grinding,1
grinning,1
grip,1
grisettes,1
grisi,1
grisier,2
groan,44
groaning,2
grocer,4
groom,18
grooming,1
grope,3
gros,1
gross,2
grossly,1
grotesque,3
grotto,48
grottos,1
ground,105
group,19
grove,2
grow,54
growl,2
growling,1
grown,5
grows,1
growth,5
grudge,2
grudgingly,1
grumble,2
grumbling,1
grumblingly,1
gryphius,1
guaranty,3
guard,35
guardhouse,1
guardian,14
guardianship,2
