word,count
infamy,4
infancy,2
infatuation,1
inference,1
inferior,5
inferiority,3
infinite,2
infinitely,5
inflexibly,1
inflict,3
infliction,1
influence,16
inform,21
informality,1
information,27
informed,2
informs,1
ingenious,2
ingenuity,2
ingratitude,1
inhabitant,3
inherit,4
inhuman,1
inhumanity,1
iniquitous,1
injunction,2
injure,8
injurious,2
injury,3
injustice,4
inmate,2
inn,8
innocence,1
innocent,2
innocently,1
inoffensive,1
inquire,22
inquired,1
inquiry,34
insatiable,1
insensibility,5
insensible,4
insignificance,3
insignificant,1
insincere,2
insinuate,1
insipid,2
insipidity,1
insist,8
insolence,1
insolent,5
inspection,2
inspire,5
instability,1
instance,12
instant,8
instantaneous,1
instantly,31
instead,21
instinctively,2
institute,1
instruct,3
instruction,5
instrument,11
insufferable,1
insufferably,1
insufficient,10
insult,2
insupportable,3
insure,2
integrity,3
intellect,1
intelligence,19
intelligent,5
intelligible,4
intend,26
intended,3
intending,2
intention,20
intentionally,2
intently,2
inter,1
intercourse,6
interest,30
interested,8
interesting,15
interfere,1
interference,13
interfering,1
intermediate,1
intermission,3
interpose,1
interpretation,1
interrupt,16
interruption,11
interval,7
intervene,1
interview,3
intimacy,10
intimate,14
intimately,2
intimation,1
intimidate,2
into,145
intolerable,3
intrepidity,1
intricate,2
intrigue,2
introduce,24
introduction,11
intrude,4
intruder,1
intrusion,3
inure,1
invalid,1
invaluable,3
invariable,1
invariably,3
invective,2
invent,2
invention,1
invest,1
investigation,1
invitation,35
invite,20
involuntarily,2
involuntary,1
involve,8
irish,1
irksome,2
ironic,1
irreclaimable,1
irregularity,1
irreligious,1
irremediable,1
irreproachable,1
irretrievable,1
irrevocably,1
irritable,2
irritated,1
irritation,3
it,1710
italian,1
itself,11
iv,3
ix,2
j,1
james,6
jane,302
janites,1
january,2
jealous,3
jealousy,4
jenkinson,9
jestingly,1
jewel,2
jilt,1
john,4
join,51
joining,1
joint,1
joke,6
jones,5
jot,1
journey,23
joy,12
joyful,2
joyfully,1
juanish,1
judge,22
judged,1
judgment,15
july,1
jumble,1
jump,2
jumping,1
june,3
junior,1
just,78
justice,15
justification,1
justify,12
justly,4
keen,2
keener,1
keenest,1
keep,50
kenilworth,1
kent,14
kept,1
kid,1
kill,5
kind,72
kinder,1
kindest,1
kindly,7
kindness,29
kindred,1
king,8
kingdom,4
kiss,3
kitchen,1
kitty,72
knee,1
knew,3
knighthood,2
know,387
knowledge,22
known,2
kympton,1
l,8
la,3
laboriously,1
labour,1
lace,1
laconic,1
lad,1
lady,281
ladylike,1
ladyship,42
lag,2
laity,1
lake,6
lambton,10
lament,5
lamentation,3
land,1
landing,1
landlord,2
lane,13
language,9
languor,1
larder,1
large,32
last,122
lasted,1
lasting,1
lastly,1
late,21
lately,12
later,5
latter,24
latterly,1
laudable,1
laugh,40
laughingly,2
laughter,2
laurel,1
lavington,1
law,17
lawfully,1
lawn,6
lay,17
lead,31
leading,1
lean,1
learn,26
learnt,3
lease,1
least,72
leave,149
left,1
legacy,1
legal,1
legally,1
leigh,1
leisure,13
leisurely,1
lend,1
length,32
less,81
lessen,6
lesson,2
lest,1
let,83
letter,134
level,1
lewis,3
li,1
liable,2
liberal,5
liberality,2
liberally,2
liberty,8
library,23
licence,2
licentiousness,1
lie,4
lieu,2
lieutenant,1
life,59
lifetime,1
lift,6
light,18
lightness,1
lii,1
liii,1
like,126
likelihood,5
likely,41
likeness,4
likewise,17
liking,2
limit,2
limited,1
line,19
linger,1
lip,11
list,5
listen,45
listener,3
literary,1
little,190
littleness,1
liv,1
live,46
liveliness,4
lively,19
liverpool,1
livery,2
living,19
lix,1
lizzie,2
lizzy,97
ll,1
lobby,1
local,1
lock,1
lodge,10
lodging,5
lofty,1
london,59
long,145
longbourn,88
longer,29
loo,2
look,185
loose,1
looseness,1
lord,12
lose,43
loser,1
loss,19
lot,2
lottery,3
loud,3
louder,1
loudly,2
louisa,6
love,118
loved,1
loveliness,2
lovely,4
lover,10
loving,1
low,14
lower,2
lowness,1
lucas,86
luck,4
luckily,4
luckless,1
lucky,8
luncheon,1
lurk,1
lustre,1
lv,1
lvi,2
lvii,1
lviii,1
lx,1
lxi,2
lydia,176
m,9
ma,8
madam,20
magic,1
magistrate,1
magnificent,1
magnitude,1
maid,3
maiden,1
maintain,4
majority,1
make,342
making,3
male,1
malice,2
malicious,2
mamma,11
man,157
manage,4
management,4
manager,1
manifold,1
mankind,1
manner,144
mannered,2
mannish,2
manor,2
mansfield,1
mansion,2
mantel,3
many,121
mar,1
march,2
maria,20
marital,1
mark,20
market,2
marriage,67
married,13
marry,113
marrying,4
mary,43
masculine,1
master,30
masterly,2
masterpiece,2
match,24
matchless,1
material,9
materialism,1
materially,5
maternal,2
mating,1
matlock,2
matrimonial,1
matrimony,6
matter,37
mature,1
maunder,1
maupassant,1
may,203
mayoralty,1
me,441
meadow,1
mean,120
meaning,12
meanly,3
meanness,2
meant,4
meantime,2
meanwhile,5
measure,8
meat,4
mechanic,1
mechanically,1
mediocrity,1
meditate,7
meditation,2
meet,80
meeting,19
meissonier,1
melancholy,5
member,1
memling,1
memory,10
men,39
mend,5
mention,64
mentioned,1
mentor,1
mercenary,5
mere,8
merely,35
merit,11
merry,3
meryton,57
mess,1
message,6
metal,2
metaphor,1
metaphysics,1
metcalfe,1
method,5
mi,1
michaelmas,2
microcosm,1
middle,4
mien,1
might,206
mild,1
mildly,1
mildness,3
mile,22
military,1
militia,6
miller,3
milliner,2
mince,1
mind,65
mindful,1
mine,10
mingle,1
mingled,1
miniature,6
minister,1
minor,2
minute,47
minutely,3
minuteness,2
miraculous,2
mirth,2
mis,1
mischance,1
mischief,3
mischievously,1
misconduct,2
miserable,6
miserably,1
miserly,1
misery,16
misfortune,13
mislead,4
mismanagement,1
misrepresent,2
misrepresentation,1
miss,319
mistake,29
mistaken,6
mistook,1
mistress,9
misunderstand,5
misunderstanding,1
misunderstood,1
misuse,1
mix,2
mixed,3
mixture,5
mode,5
model,2
moderate,2
moderation,2
modern,3
modest,2
modesty,6
moment,82
momentary,3
monday,8
money,27
monosyllable,1
monotonous,1
month,30
monthly,1
moral,5
morality,2
moralize,1
more,334
moreover,11
morning,81
morris,1
morrow,20
mortal,2
mortification,7
mortify,10
mortifying,2
most,198
mostly,1
mother,137
motif,6
motion,1
motive,18
motives,1
mount,3
mountain,3
mouth,5
move,17
moving,1
mr,970
mrs,190
much,335
mud,1
muffin,1
multitude,1
murmur,1
musgrove,1
music,12
musical,1
muslin,3
muslins,1
must,312
mutual,5
mutually,1
my,710
myriad,1
myself,96
mystery,1
nail,1
name,42
narrative,1
narrow,5
narrowly,2
narrowness,1
nasty,2
natural,27
naturally,12
naturalness,1
nature,28
natured,11
naturedly,1
naughty,1
nay,10
near,44
nearer,3
nearly,11
nearness,1
neat,1
neatness,2
necessarily,5
necessary,32
necessity,11
nectarine,1
need,23
needless,3
needlessly,1
needlework,1
negative,4
neglect,15
neglectful,1
negligence,1
negligent,1
neighbour,20
neighbourhood,30
neighbouring,1
neither,39
nephew,23
nerve,4
nervous,4
net,2
netherfield,73
nettle,1
never,228
new,28
newcastle,4
newly,1
news,32
newspaper,1
next,72
nice,6
nicely,3
niceness,1
nicholls,1
nichols,1
niece,34
night,35
nightcap,1
nind,3
nine,2
nineteenth,1
nnight,2
no,509
noble,14
nobody,18
nod,1
noise,3
noisy,3
nominally,1
non,1
none,20
nonsense,8
nonsensical,3
noon,2
nor,73
norris,2
north,6
northanger,1
northern,3
northward,2
nose,1
not,1492
notable,2
note,11
nothing,186
nothingness,1
notice,31
notion,11
nourishes,1
novel,7
novelist,2
novelty,5
november,5
now,209
nowhere,2
number,7
numerous,4
nuptials,3
nurse,1
o,7
oak,1
oakham,1
obeisance,3
obey,3
obeyed,1
object,60
objection,26
objectionable,4
objector,1
obligation,9
oblige,38
obliged,2
obligingly,1
oblique,1
obsequious,3
obsequiousness,1
observance,1
observation,18
observe,48
observed,2
observer,2
obsoleteness,1
obstacle,1
obstacles,1
obstinacy,2
obstinate,4
obtain,7
obtrude,2
obvious,2
occasion,51
occasional,7
occasionally,12
occupation,1
occupied,1
occupy,8
occur,20
occurrence,4
odd,5
oddity,2
oddly,1
odious,3
of,3842
off,62
offence,8
offend,16
offended,1
offensive,3
offer,44
offering,1
office,6
officer,41
officious,3
officiousness,1
often,92
oftener,3
oh,93
old,17
older,1
olive,3
omen,1
omit,2
on,734
once,62
one,296
only,224
open,45
opening,6
openly,8
openness,3
operate,1
opinion,75
opportunity,32
oppose,8
opposite,11
opposition,3
oppress,2
oppressively,1
or,325
ordain,1
order,23
orderly,1
ordinary,3
ordination,1
original,6
originally,2
originate,3
ornament,3
ostentation,1
ostentatious,1
other,222
others,61
otherwise,17
ought,45
our,75
ours,2
ourselves,9
out,143
outdone,1
outlived,1
outrun,1
outside,1
outspoken,1
outstrip,2
outwardly,1
over,95
overbear,2
overcame,2
overcome,12
overdone,1
overflow,2
overhear,4
overheard,1
overhearings,1
overjoy,1
overlook,6
overpower,5
overrate,1
overset,1
overspread,4
overtake,2
overthrow,5
overture,1
owe,18
own,199
owner,4
oxford,1
p,1
pace,2
pack,4
paddock,3
page,5
pain,35
painful,14
painfully,2
paint,3
painter,2
painting,2
pair,2
palatable,1
pale,6
paler,1
paling,2
palliation,1
palpitate,1
paltry,2
pamper,1
panegyric,2
pang,1
panting,1
papa,6
paper,7
parade,2
parading,1
paradise,1
parasol,2
parcel,2
pardon,16
parent,8
parental,1
parish,10
parishioner,1
park,23
parlour,11
parody,1
parsonage,18
part,88
partake,2
partial,10
partiality,13
participation,1
particular,49
particularly,32
parting,2
partisan,1
partly,2
partner,20
partridge,1
party,72
pas,3
pass,84
passage,4
passages,1
passing,2
passion,4
passionate,1
past,10
paste,1
patch,1
patent,1
path,4
pathetic,2
patience,9
patient,1
patron,3
patronage,4
patroness,7
pause,24
pausing,1
pavement,1
pay,34
payment,1
peace,7
peach,1
peak,1
pebble,1
peculiar,9
peculiarity,2
peculiarly,3
pecuniary,2
pedantic,1
peep,1
peevish,2
pemberley,55
pen,4
penance,1
penetration,2
penitent,1
people,50
per,3
perceive,24
perceptible,1
perception,1
perfect,19
perfection,3
perfectly,53
perforce,1
perform,10
performance,6
performer,3
performs,1
perhaps,89
period,17
permanent,1
permission,6
permit,4
perpetual,1
perpetually,3
perplexity,2
perseverance,3
persevere,2
perseveringly,1
persist,5
persisting,1
person,64
personage,3
personal,6
personality,1
persuade,43
persuasion,9
pertness,1
perturbation,2
perturbed,1
perusal,4
peruse,1
perverse,1
perverseness,6
petition,2
petrified,1
petticoat,3
pettiness,1
petulance,1
phaeton,4
phenomenon,1
philip,32
philips,2
philipses,2
philistinism,1
philosopher,2
philosophic,1
philosophy,5
phrase,1
physician,1
pianoforte,5
picture,17
picturesque,1
pie,1
piece,11
pierce,1
pig,1
pile,4
pin,1
pique,1
piquet,1
pit,1
pitch,1
pitiable,3
pitiful,2
pity,12
place,96
plague,3
plain,11
plainer,1
plainly,6
plan,21
plant,1
plantation,1
plate,1
play,27
player,2
playful,2
playfulness,3
playing,1
playwright,1
plead,3
pleasant,21
pleasanter,3
pleasantest,1
pleasantly,4
pleasantness,3
pleasantry,2
please,49
pleased,25
pleasing,6
pleasure,100
pledge,2
plentiful,1
plenty,1
pliancy,1
plot,2
pocket,3
poetry,2
point,62
pointedly,1
policy,1
polished,2
polite,5
politely,3
politeness,17
pollute,1
pollution,1
pompous,3
pony,3
pool,2
poor,40
poorly,3
pope,1
popular,2
popularity,1
porridge,1
port,1
portion,3
portrait,4
position,2
positive,4
positively,2
possess,11
possessing,1
possession,9
possessor,2
possibility,14
possible,60
possibly,8
post,7
posterity,1
postilion,1
postpone,1
postscript,3
poultry,3
pound,24
pour,3
poverty,2
powder,1
power,48
powerful,4
practical,1
practice,4
practise,5
praise,26
pratt,2
pray,26
pre,1
preach,2
preaching,1
precede,4
preceding,1
precious,2
precipitance,2
precipitate,2
precisely,1
precision,1
preclude,1
predecessor,1
predict,1
predominance,1
predominate,1
preface,4
prefer,11
preference,10
preferment,3
prejudice,14
premeditated,1
premeditation,1
premise,1
preparation,3
prepare,18
prepared,4
prepossession,2
presence,6
present,76
presentation,5
presently,3
preservation,2
preservative,2
preserve,8
preside,2
press,13
pressing,1
pressingly,1
presume,4
presuming,1
presumption,3
pretence,2
pretend,12
pretension,6
prettier,1
prettiest,1
pretty,26
prettyish,1
prevail,18
prevailing,1
prevent,40
previous,4
previously,2
prey,2
price,2
pride,56
prig,1
primacy,1
prime,1
principal,14
principally,5
principle,7
prior,2
private,11
privately,4
privilege,6
prize,2
probability,11
probable,14
probably,26
probity,1
proceed,22
proceeding,1
process,1
proclaim,1
procure,8
prodigious,1
prodigiously,3
produce,16
productive,1
profess,4
professed,2
profession,13
proficiency,1
proficient,1
profit,1
profligacy,1
profligate,1
profuse,1
profusion,1
prognostic,3
progress,5
prohibit,1
project,4
projection,1
promise,41
promised,1
promising,3
promote,5
prompt,2
prone,2
pronounce,14
proof,7
propensity,3
proper,22
properly,8
property,8
propitious,1
proportion,6
proportionate,1
proposal,21
propose,9
proprietor,3
propriety,9
prospect,18
prosperity,3
prosperous,2
protection,2
protest,19
proud,23
proudly,1
prove,25
proved,1
proverb,1
provide,13
proving,1
provision,2
provocation,1
provoke,11
provokingly,1
proxy,1
prudence,4
prudent,4
prudential,1
psychologically,1
public,13
publicly,3
publish,2
publisher,1
puddle,1
puff,1
pull,1
punch,1
punctual,3
punctuality,2
punctually,3
punish,3
punishment,5
puppet,1
purchase,11
pure,2
purport,2
purpose,18
purposely,6
purse,2
pursue,11
pursuit,7
purvis,1
push,1
put,40
puzzle,3
pyramid,1
quadrille,4
qualification,2
qualify,4
quality,14
quantity,1
quarrel,9
quarrelsome,1
quarter,15
querulous,1
quest,7
question,42
quick,10
quickly,4
quickness,3
quiet,10
quietly,9
quintessential,1
quit,26
quite,98
quitting,1
r,3
race,1
rack,1
rage,2
ragout,1
rail,1
rain,5
rainy,1
raise,9
rally,2
ramble,3
ramsgate,3
ran,1
range,2
rank,15
rant,1
rapacity,1
rapid,3
rapidity,4
rapidly,2
rapture,9
rapturous,2
rapturously,1
rarest,1
rascality,1
rash,1
rashness,1
rat,1
rate,7
rather,62
rational,11
rationally,3
rattle,2
re,4
reach,29
reaching,1
read,56
reader,7
readily,18
readiness,4
reading,4
ready,20
real,34
realism,2
reality,2
realize,1
really,90
reap,1
reappear,1
reason,58
reasonable,14
reasonableness,1
reasonably,4
reasoning,1
rebuke,1
recall,4
recede,1
receipt,2
receive,108
receiving,2
recent,5
reception,9
recital,3
reckon,2
recognize,2
recollect,24
recollection,20
recommence,1
recommend,23
recommendation,5
reconcile,5
reconciliation,2
reconsider,1
recover,17
recovery,3
recreation,1
rectitude,1
rector,3
rectory,1
recur,2
red,3
redress,1
reduce,4
reel,2
refer,1
reference,2
refinement,1
reflect,9
reflection,19
refrain,4
refreshing,2
refreshment,5
refuge,1
refusal,9
refuse,22
refute,1
regain,2
regard,55
regardless,2
regiment,24
regimentals,3
regret,26
regular,6
regularly,1
regulate,2
regulation,1
rehearsal,1
reject,10
rejection,3
rejoice,18
rejoiced,1
rejoicing,1
rejoin,1
rekindle,1
relate,37
relates,1
relation,36
relationship,11
relative,3
release,1
reliance,3
relief,13
relieve,9
relieved,1
relinquish,1
relish,1
reluctance,1
reluctant,3
rely,2
remain,45
remainder,1
remains,1
remark,13
remarkable,8
remarkably,10
remedy,2
remember,34
remembrance,3
remind,10
remonstrance,1
remorse,1
removal,7
remove,21
removing,1
render,14
rendered,1
renew,8
renewal,7
repair,4
repay,2
repeat,30
repeated,2
repeatedly,9
repel,2
repent,2
repentance,1
repetition,3
repine,4
repining,2
repinings,1
replete,1
replied,10
reply,121
replying,1
report,19
repose,1
reprehensible,3
represent,12
representation,4
repress,4
reproach,13
reproof,6
repugnance,1
repugnant,1
repulse,1
repulsive,1
reputation,3
repute,1
reputed,1
request,16
requester,1
require,20
requisite,1
requite,1
rescue,1
research,1
resemblance,7
resent,8
resentful,2
resentfully,2
resentment,19
reserve,17
reside,1
residence,4
residing,1
resign,7
resignation,2
resigned,1
resist,6
resistance,2
resolute,1
resolutely,3
resolution,19
resolve,38
resolving,2
resound,1
resource,1
respect,46
respectability,5
respectable,14
respectful,1
respective,1
rest,44
restless,1
restoration,4
restore,3
restrain,4
restraint,5
restricted,1
restriction,1
result,6
resume,2
retail,3
retain,5
retaliate,1
retire,3
retirement,3
retort,1
retreat,2
retrench,1
retrospection,1
retrospective,1
return,108
returning,1
reveal,3
revenge,3
revered,1
reverie,1
reverse,1
revert,1
review,3
revise,1
revision,1
revival,1
revive,4
revolt,2
revolution,1
revolve,1
reward,3
reynolds,10
rich,13
richard,1
richly,1
rid,6
ride,6
ridge,1
ridicule,6
ridiculous,4
right,43
rightful,1
rightly,2
ring,7
rise,17
risen,1
risk,5
rite,1
rival,2
river,9
road,17
roast,1
roasting,1
rob,2
robinson,3
rock,1
rode,1
romantic,4
room,163
root,1
rose,1
rosings,49
rough,2
round,19
rouse,7
route,3
rs,1
rude,3
rudeness,2
ruin,8
rule,3
run,34
rush,1
rushworth,1
ruskin,2
ruthless,1
s,671
sacrifice,9
sad,5
sadly,2
safe,8
safely,3
safest,1
safety,1
sagacity,1
saintsbury,2
sake,25
salad,1
sallied,1
sally,1
saloon,2
salutation,4
same,73
sameness,1
sanction,3
sang,1
sanguine,2
sarah,1
sarcastic,1
sash,1
sat,1
satin,2
satire,2
satirical,1
satisfaction,28
satisfactorily,1
satisfactory,7
satisfied,10
satisfy,37
saturday,17
saucy,1
savage,1
savagery,1
save,9
savour,1
saw,102
say,616
scale,2
scamper,1
scandalous,3
scapegoat,1
scarborough,1
scarce,1
scarcely,45
scarcity,1
scarlet,2
scatter,2
scene,21
scheme,28
school,3
science,1
scold,4
scope,1
score,5
scorn,2
scornful,1
scotch,2
scotland,8
scott,1
scrape,1
scratch,1
screen,5
scruple,10
scrupulous,1
scrutiny,1
se,2
sea,1
search,3
season,4
seasonable,1
seat,23
seclude,1
seclusion,1
second,28
secondly,4
secrecy,10
secret,8
secretly,3
sect,1
secure,17
security,3
sedate,1
sedateness,1
seduction,1
see,297
seek,22
seem,119
seize,4
seldom,11
select,4
selected,1
self,27
selfish,7
selfishness,2
sell,1
semi,1
seminary,1
send,45
seniority,1
sens,4
sensation,6
sense,49
sensibility,4
sensible,32
sensibly,2
sent,3
sentence,13
sentiment,18
sentinel,1
separate,11
separately,1
separation,8
september,1
sequel,1
serenity,3
serious,25
seriously,13
sermon,5
servant,31
serve,3
service,8
serviceable,1
servility,1
set,35
settle,56
settled,2
settlement,3
seven,3
seventy,1
several,25
severe,9
severity,1
sex,8
shade,4
shake,17
shall,162
shame,10
shameful,2
shameless,1
shan,3
shape,4
shapely,1
share,20
sharer,1
sharing,1
sharp,2
sharpen,2
sharpness,1
she,1732
shed,1
sheet,4
shelf,1
shell,1
shelter,1
sheltered,1
shield,1
shift,2
shilling,1
shine,1
shire,14
shock,16
shocked,2
shocking,1
shoe,4
shook,1
shoot,4
shooting,1
shop,6
shopboy,1
shopping,1
short,47
shorten,1
shortly,12
shortness,1
should,255
shoulder,1
show,33
shrewish,1
shrink,2
shrubbery,4
shrug,1
shut,5
shy,2
shyness,2
sick,6
sickly,4
side,62
sideboard,1
sigh,3
sight,18
sign,3
signal,2
significant,3
signify,3
silence,35
silent,26
silently,3
silly,13
similar,5
similarity,2
simper,1
simpered,1
simple,2
simpleton,4
simply,1
sin,1
since,59
sincere,10
sincerely,9
sincerity,4
sing,8
singing,1
single,16
sings,1
singular,2
sink,8
sir,79
sister,293
sisterly,3
sit,72
sitting,1
situate,4
situation,39
six,11
sixpence,1
sixteen,7
sixth,1
size,4
sized,1
sketch,3
skill,4
slacken,1
slave,2
sleep,5
sleepless,1
sleeve,1
slight,27
slighted,1
slightingly,1
slightly,4
slit,1
sloping,1
slow,2
slowly,4
sly,4
slyness,2
small,35
smart,3
smile,66
smiled,1
smiling,2
smilingly,2
smirk,1
smith,1
smollett,1
smoothly,1
snarl,1
sneer,2
snug,1
so,607
social,1
society,34
sofa,1
soften,5
softened,1
softness,1
solace,2
soldier,1
sole,4
solely,4
solemn,5
solemnity,5
solicit,3
solicitation,1
solicitude,8
solid,1
solidity,2
solitary,4
solitude,3
some,211
somebody,8
somehow,2
someone,1
something,76
sometimes,41
somewhat,8
somewhere,6
son,25
song,6
sonnet,1
soon,216
sooner,13
soothe,3
sore,1
sorely,1
sorrow,4
sorry,35
sort,37
soul,2
sound,9
soup,2
sour,1
source,10
south,1
space,4
spacious,1
spanish,1
spar,10
spare,6
sparkle,2
spasm,1
speak,159
speaker,1
speaking,5
special,3
specie,1
spectator,4
speculation,1
speech,18
speechless,1
speed,1
speedily,6
speedy,3
spend,38
spending,1
spent,1
sphere,2
spirit,51
spiritless,2
spite,23
spiteful,3
spleen,1
splendid,4
splendour,1
spoil,3
spoilt,1
spoke,1
spoken,1
spokesman,1
sport,5
sportive,1
sportsman,1
spot,9
sprain,1
spread,3
spreading,1
spring,9
spur,1
spurn,1
squeamish,1
st,7
stability,1
stable,1
stage,2
stagger,1
stair,6
staircase,2
stairs,3
stamp,1
stand,39
stanza,1
star,5
start,8
startle,3
starve,1
state,24
stated,1
stateliness,1
stately,3
statement,2
station,5
stay,57
staying,2
steadfast,1
steadfastly,3
steadily,3
steadiness,1
steady,12
steal,1
stem,1
step,23
steward,5
stiffly,1
stiffness,2
stile,1
still,76
stiltedly,1
stir,5
stocking,2
stoke,1
stone,2
stop,13
store,1
storm,2
story,13
stout,2
stoutly,1
strange,10
strangely,1
strangeness,1
stranger,17
stratagem,1
straw,1
stream,4
street,20
strength,6
strenuously,2
stress,1
stretch,4
strict,2
strictly,1
stricture,1
strike,15
striking,3
strikingly,1
strive,2
stroke,4
stroll,1
strong,27
strongly,8
struck,4
struggle,7
stubbornness,1
studied,1
studier,1
studious,1
study,18
stuffy,1
stumble,1
stupid,5
stupidity,4
style,10
subdivision,1
subject,97
subjection,1
subjoin,1
submit,4
subsequent,1
subside,1
subsist,5
substance,3
substantial,2
substitute,1
subtle,2
succeed,14
succeeding,1
success,19
successful,3
successfully,1
succession,1
successively,1
successor,1
such,393
sudden,11
suddenly,16
suddenness,1
suffer,24
sufferer,1
suffering,2
sufficiency,1
sufficient,5
sufficiently,5
suffrage,1
suggest,8
suggestion,1
suit,10
suitable,3
suitableness,3
suited,1
sum,5
summer,19
summon,6
summons,3
sunday,9
sunk,2
super,1
supercilious,1
superciliousness,1
superfluous,1
superintend,2
superintendence,1
superior,21
superiority,2
superlatively,1
supersede,1
supper,11
supplication,1
supply,10
support,11
suppose,87
supposed,1
supposing,2
supposition,5
suppress,4
sure,107
surely,4
surmise,3
surmount,1
surpass,2
surprise,60
surprised,11
surround,3
survey,4
survive,3
survivor,2
susceptibility,1
suspect,16
suspend,3
suspense,6
suspicion,13
suspicious,2
sustain,1
swallow,1
sweet,10
sweetness,5
swell,3
swift,5
swiftian,1
syllable,8
symmetry,1
sympathize,1
symptom,6
synonymously,1
t,13
table,42
tacit,1
taciturn,1
tackle,1
tailpiece,1
take,195
taking,2
talent,8
talk,110
talked,1
talker,1
tall,12
taller,2
tan,1
taste,18
taught,1
tax,2
tea,13
teach,14
tear,12
tease,9
teasing,3
tedious,1
teeth,1
tell,148
temper,29
tempered,2
temporary,1
tempt,11
temptation,9
ten,33
tenant,3
tend,1
tendency,3
tender,4
tenderly,4
tenderness,3
tenour,1
tent,2
term,24
termination,2
terrific,1
test,1
testify,3
testimony,2
text,1
thackeray,2
than,300
thank,30
thankful,9
thankfully,1
thankfulness,1
thanks,14
that,1605
the,4658
theatre,2
theatrical,1
their,452
theirs,2
them,439
themselves,34
then,175
thence,1
there,367
thereby,2
therefore,75
therein,1
thereupon,2
these,78
they,606
thin,5
thing,66
think,339
thinking,6
third,8
thirdly,2
thirteen,1
thirty,3
this,459
thither,10
thomson,1
thorough,3
thoroughly,3
thorpe,1
those,64
though,238
thought,42
thoughtful,1
thoughtfulness,2
thoughtless,3
thoughtlessness,3
thousand,34
threadbare,2
threat,1
threaten,1
three,63
threw,1
thrill,1
throat,1
through,43
throughout,3
throw,26
thursday,4
thus,30
thwart,1
ti,2
ticket,3
tide,2
tidings,3
till,96
tilney,1
time,223
tint,1
tire,4
tired,1
tiresome,2
tis,1
tithe,1
title,2
to,4323
together,65
toilette,2
token,1
told,1
tolerable,16
tolerably,14
tone,19
tongue,5
too,145
tooks,2
top,1
topic,2
torment,2
torture,1
total,3
totally,8
touch,11
touched,1
tour,7
towards,70
town,68
trace,8
tractable,1
trade,4
tradesman,2
traditional,1
train,1
trait,1
tranquil,2
tranquillity,5
tranquilly,1
transaction,3
transfer,1
transformation,1
transient,1
transition,1
transpire,1
transport,3
travel,7
traveller,4
treasure,5
treat,13
treatment,5
tree,5
tremble,3
trembling,1
trepidation,1
trespass,2
trial,3
tribute,1
trick,1
trifle,10
trifling,1
trim,2
triumph,11
triumphant,2
triumphantly,2
trivial,1
troop,1
trouble,22
troublesome,1
trout,1
true,30
truly,8
trunk,2
trust,24
truth,27
try,35
tuesday,12
tumult,3
turn,79
turned,1
turning,4
turnpike,2
twelve,5
twelvemonth,6
twenty,18
twice,13
two,141
type,2
u,125
uglier,1
ugly,2
ultimately,1
ultra,1
un,1
unabashed,1
unabated,1
unable,16
unaccountable,2
unacknowledged,1
unacquainted,1
unaffected,5
unaffectedly,2
unallied,1
unalloyed,1
unalterable,1
unamiable,1
unanswerable,1
unappeasable,1
unasked,1
unassailed,1
unassuming,3
unattended,1
unavailing,2
unavoidable,1
unavoidably,1
unaware,1
unbecoming,1
unbending,1
unblemished,1
uncertain,2
uncertainty,1
unchanged,1
uncivil,5
uncle,72
uncomfortable,8
uncommon,6
uncommonly,9
uncompanionable,1
unconcern,3
unconcerned,2
unconnected,4
unconsciously,3
uncontrolled,1
undeceive,1
undecided,1
under,35
undergo,1
undergone,1
understand,42
understanding,17
understood,5
undertake,2
undervalue,2
undeserved,1
undeserving,3
undetermined,1
undiminished,1
undo,2
undone,1
undoubted,2
undoubtedly,10
undutiful,1
uneasiness,7
uneasy,8
unembarrassed,2
unequal,4
unequally,1
unerring,1
unexampled,1
unexceptionable,1
unexpected,8
unexpectedly,3
unfavourable,2
unfavourably,1
unfeeling,3
unfelt,2
unfit,2
unfold,7
unforced,1
unforgiving,2
unfortunate,7
unfortunately,3
unfrequently,1
ungenerous,3
ungovernable,1
ungracious,3
ungraciousness,1
unguarded,4
unhappily,3
unhappiness,2
unhappy,13
unheard,1
uniform,1
uniformity,1
uniformly,3
unimportant,1
unintelligible,1
union,3
unison,1
unite,8
united,4
universal,3
universally,3
university,1
unjust,5
unjustifiable,2
unjustly,2
unkind,1
unkindness,1
unknowingly,1
unknown,8
unless,21
unlike,4
unlikely,4
unluckily,3
unlucky,10
unmarked,1
unmoved,1
unnatural,5
unnaturally,1
unnecessarily,1
unnecessary,4
unostentatious,1
unpardonable,4
unpleasant,8
unpleasantly,1
unpleasing,1
unprepared,1
unpretending,1
unprincipled,1
unprofitable,1
unprotected,1
unqualified,1
unquestionably,1
unreasonable,7
unreasonably,2
unregenerate,1
unreserve,1
unreserved,3
unrestrained,1
unsettle,1
unsettled,2
unshackled,1
unshaken,1
unsocial,1
unstudied,1
unsubdued,1
unsuccessful,1
unsuccessfully,1
unsuitable,2
unsuspicious,1
untamed,1
untidy,1
until,1
untinctured,1
untitled,1
untouched,1
unusual,1
unusually,1
unvarying,1
unwearying,1
unwelcome,4
unwell,2
unwilling,10
unwillingly,4
unwillingness,3
unworthily,1
unworthy,4
up,115
upbraid,2
upon,71
upper,2
uppermost,1
uproar,1
upstairs,16
